#this is brick replace stair					
#4	352	80	401		
#4	400	48	401		
####					

4	448	96	401		
4	464	96	401		
4	480	96	401		
4	448	32	401		
4	464	32	401		
4	480	32	401		
4	496	32	401		
4	560	64	401		
4	640	96	401		
4	656	96	401		
4	672	96	401		
4	624	32	401		
4	640	32	401		
4	656	32	401		

#this is brick replace stair					
#4	704	48	401		
###					
4	736	64	401		
4	752	64	401		
4	768	64	401		
4	704	176	401		
4	704	160	401		
4	704	144	401		
4	704	128	401		
4	704	112	401		
4	704	112	401		
4	720	112	401		
4	736	112	401		
4	752	112	401		
4	768	112	401		

4	32	384	401		
4	32	368	401		
4	80	368	401		
4	96	368	401		
4	112	368	401		
4	128	368	401		
4	144	368	401		
4	160	368	401		
4	176	368	401		
4	192	368	401		
4	208	368	401		
4	224	368	401		
4	240	368	401		
4	256	368	401		
4	272	368	401		
4	288	368	401		
4	304	368	401		
4	320	368	401		
4	336	368	401		
4	352	368	401		
4	368	368	401		
4	384	368	401		
4	400	368	401		
4	416	368	401		
4	432	368	401		
4	448	368	401		
4	464	368	401		
4	48	272	401		
4	64	272	401		

#this is brick replace stair					
#4	128	240	401		
#####					
4	176	224	401		
4	192	224	401		
4	224	224	401		
4	240	224	401		
4	256	352	401		
4	256	336	401		
4	256	320	401		
4	272	352	401		
4	272	336	401		
4	272	320	401		
4	288	256	401		
4	304	256	401		
4	352	256	401		
4	368	256	401		
4	384	256	401		

#this is brick replace stair					
#4	416	288	401		
###	
4	448	304	401		
4	464	304	401		
4	480	304	401		
4	496	384	401		
4	496	368	401		
4	496	352	401		
4	496	336	401		
4	496	320	401		
4	496	304	401		
4	448	384	401		
4	448	368	401		
4	448	352	401		
4	464	384	401		
4	464	368	401		
4	464	352	401		

4	784	64	401		
4	800	64	401		
4	816	64	401		
4	832	64	401		
4	848	64	401		
4	864	64	401		
4	880	64	401		
4	896	64	401		
4	912	64	401		
4	928	64	401		
4	944	64	401		
4	960	64	401		
4	976	64	401		
4	992	64	401		
4	1008	64	401		
4	1024	64	401		
4	1040	64	401		
4	1056	64	401		
4	1072	64	401		
4	1088	64	401		
4	1104	64	401		
4	1120	64	401		
4	1136	64	401		
4	1152	64	401		
4	1168	64	401		
4	1184	64	401		
4	1200	64	401		
4	1216	64	401		
4	1232	64	401		
4	1248	64	401		
4	1264	64	401		
4	1280	64	401		
4	1296	64	401		
4	1312	64	401		

9	112	304	409		
9	288	288	409		
9	368	304	409		
9	168	96	409		
9	512	80	409		
9	688	96	409		

9	80	336	410		
9	96	336	415		
9	80	320	412		
9	96	320	413		

9	304	272	410		
9	320	272	415		
9	320	256	413		

9	80	128	410		
9	96	128	415		
9	80	112	412		
9	96	112	413		

9	128	80	410		
9	144	80	415		
9	144	64	413		

9	224	96	410		
9	224	80	412		

9	480	64	415		
9	480	48	413		

9	608	96	410		
9	624	96	415		
9	608	80	412		
9	624	80	413		

9	640	48	409		

9	1440	96	410		
9	1456	96	415		
9	1440	80	412		
9	1456	80	413		

9	1328	240	409		

9	1376	288	415		
9	1376	272	413		

9	1488	320	410		

9	1312	336	410		
9	1328	336	415		
9	1328	320	413		

9	1296	496	415		
9	1296	480	413		

9	1312	528	410		
9	1328	528	415		
9	1312	512	412		
9	1328	512	413		

4	1264	64	401		
4	1280	64	401		
4	1296	64	401		
4	1312	64	401		

4	1312	48	401		
4	1328	32	401		

#this is brick replace water					
#4	1392	32	401		
###					

4	1280	112	401		
4	1296	112	401		
4	1312	112	401		
4	1456	32	401		
4	1472	32	401		
4	1488	32	401		
4	1504	32	401		

4	1520	576	401		
4	1520	560	401		
4	1520	544	401		
4	1520	528	401		
4	1520	512	401		
4	1520	496	401		
4	1520	480	401		
4	1520	464	401		
4	1520	448	401		
4	1520	432	401		
4	1520	416	401		
4	1520	400	401		
4	1520	384	401		
4	1520	368	401		
4	1520	352	401		
4	1520	336	401		
4	1520	320	401		
4	1520	304	401		
4	1520	288	401		
4	1520	272	401		
4	1520	256	401		
4	1520	240	401		
4	1520	224	401		
4	1520	208	401		
4	1520	192	401		
4	1520	176	401		
4	1520	160	401		
4	1520	144	401		
4	1520	128	401		
4	1520	112	401		
4	1520	96	401		
4	1520	80	401		
4	1520	64	401		
4	1520	48	401		
4	1520	32	401		
4	1520	16	401		
4	1472	192	401		
4	1472	176	401		
4	1472	160	401		
4	1472	144	401		
4	1472	128	401		
4	1472	112	401		
4	1472	96	401		
4	1472	80	401		
4	1472	64	401		

4	1486	192	401		
4	1486	176	401		
4	1486	160	401		
4	1486	144	401		
4	1486	128	401		
4	1486	112	401		
4	1486	96	401		
4	1486	80	401		
4	1486	64	401		
4	1424	224	401		
4	1440	224	401		
4	1456	224	401		
4	1472	224	401		
4	1488	224	401		
4	1344	224	401		
4	1360	224	401		
4	1376	224	401		
4	1392	224	401		
4	1344	224	401		
4	1360	224	401		

4	1280	576	401		
4	1280	560	401		
4	1280	544	401		
4	1280	528	401		
4	1280	512	401		
4	1280	496	401		
4	1280	480	401		
4	1280	464	401		
4	1280	448	401		
4	1280	432	401		
4	1280	416	401		
4	1280	400	401		
4	1280	384	401		
4	1280	368	401		
4	1280	352	401		
4	1280	336	401		
4	1280	320	401		
4	1280	304	401		
4	1280	288	401		
4	1280	272	401		
4	1280	256	401		
4	1280	240	401		
4	1280	224	401		
4	1280	208	401		

4	1296	320	401		
4	1312	320	401		
4	1312	400	401		
4	1328	400	401		
4	1344	400	401		
4	1488	304	401		
4	1504	368	401		
4	1504	352	401		
4	1504	336	401		
4	1504	320	401		

4	1344	272	401		
4	1360	272	401		

4	1296	464	401		
4	1312	464	401		
4	1328	464	401		

4	1360	448	401		
4	1392	416	401		
4	1440	416	401		
4	1488	416	401		
4	1392	528	401		
4	1408	528	401		

4	1456	496	401		
4	1472	496	401		
4	1488	496	401		
4	1504	496	401		

9	1328	48	415		

9	1248	96	431		

9	1424	112	409		

#water					
9	96	32	440		
9	112	32	440		
9	144	32	440		
9	160	32	440		

9	512	32	440		
9	608	32	440		

#real water					
10	96	16	440		
10	112	16	440		
10	144	16	440		
10	160	16	440		

10	512	16	440		
10	608	16	440		

9	1344	32	440		
9	1360	32	440		
9	1376	32	440		
9	1392	32	440		
9	1408	32	440		
9	1424	32	440		
9	1440	32	440		
10	1344	16	440		
10	1360	16	440		
10	1376	16	440		
10	1392	16	440		
10	1408	16	440		
10	1424	16	440		
10	1440	16	440		

9	208	224	440		
10	208	208	440		
9	320	224	440		
9	336	224	440		
10	320	208	440		
10	336	208	440		

9	1296	224	440		
9	1312	224	440		
9	1328	224	440		
9	1408	224	440		

10	1296	208	440		
10	1312	208	440		
10	1328	208	440		
10	1408	208	440		

9	1504	416	440		

# addition brick (thanh)					
4	1296	576	401		
4	1312	576	401		
4	1328	576	401		
4	1344	576	401		
4	1360	576	401		
4	1376	576	401		
4	1392	576	401		
4	1408	576	401		
4	1424	576	401		
4	1440	576	401		
4	1456	576	401		
4	1472	560	401		
4	1472	544	401		
4	1472	528	401		
4	1488	528	401		
4	1488	544	401		
4	1488	560	401		
4	1488	576	401		

4	1360	496	401		
4	1376	496	401		
4	1392	496	401		
4	1408	496	401		
4	1424	480	401		
4	1440	480	401		
4	1456	480	401		
4	1472	480	401		
4	1488	480	401		
4	1504	480	401		

4	1296	432	401		
4	1312	432	401		
4	1328	432	401		
4	1328	448	401		
4	1488	400	401		
4	1488	368	401		

4	1312	384	401		
4	1312	368	401		
4	1328	368	401		
4	1344	368	401		
4	1344	384	401		

4	1296	304	401		
4	1312	304	401		
4	1440	256	401		
4	1456	256	401		
4	1472	256	401		
4	1488	256	401		
4	1504	256	401		

#pipe					
9	784	80	432		
9	800	80	430		

9	848	80	430		
9	864	80	432		
9	880	80	430		

9	928	80	430		
9	944	80	432		
9	960	80	430		

9	1008	80	430		
9	1024	80	432		
9	1040	80	430		

9	1088	80	430		
9	1104	80	432		
9	1120	80	430		

9	1168	80	430		
9	1184	80	432		
9	1200	80	430		

9	1248	80	430		

9	784	96	433		
9	800	96	431		

9	848	96	431		
9	864	96	433		
9	880	96	431		

9	928	96	431		
9	944	96	433		
9	960	96	431		

9	1008	96	431		
9	1024	96	433		
9	1040	96	431		

9	1088	96	431		
9	1104	96	433		
9	1120	96	431		

9	1168	96	431		
9	1184	96	433		
9	1200	96	431		

# Frontend Brick					
13	752	96	451		
13	768	112	452		
13	784	96	453		
13	1264	112	454		
13	1280	96	455		

# =============== STAIR G1 ===============					
# Stair 1					
5	400	257	4	1	1
5	401	258	4	1	1
5	402	259	4	1	1
5	403	260	4	1	1
5	404	261	4	1	1
5	405	262	4	1	1
5	406	263	4	1	1
5	407	264	4	1	1
5	408	265	4	1	1
5	409	266	4	1	1
5	410	267	4	1	1
5	411	268	4	1	1
5	412	269	4	1	1
5	413	270	4	1	1
5	414	271	4	1	1
5	415	272	4	1	1
5	416	273	4	1	1
5	417	274	4	1	1
5	418	275	4	1	1
5	419	276	4	1	1
5	420	277	4	1	1
5	421	278	4	1	1
5	422	279	4	1	1
5	423	280	4	1	1
5	424	281	4	1	1
5	425	282	4	1	1
5	426	283	4	1	1
5	427	284	4	1	1
5	428	285	4	1	1
5	429	286	4	1	1
5	430	287	4	1	1
5	431	288	4	1	1
5	432	289	4	1	1
5	433	290	4	1	1
5	434	291	4	1	1
5	435	292	4	1	1
5	436	293	4	1	1
5	437	294	4	1	1
5	438	295	4	1	1
5	439	296	4	1	1
5	440	297	4	1	1
5	441	298	4	1	1
5	442	299	4	1	1
5	443	300	4	1	1
5	444	301	4	1	1
5	445	302	4	1	1
5	446	303	4	1	1
5	447	304	4	1	1

# Stair 2					
5	256	225	4	1	1
5	257	226	4	1	1
5	258	227	4	1	1
5	259	228	4	1	1
5	260	229	4	1	1
5	261	230	4	1	1
5	262	231	4	1	1
5	263	232	4	1	1
5	264	233	4	1	1
5	265	234	4	1	1
5	266	235	4	1	1
5	267	236	4	1	1
5	268	237	4	1	1
5	269	238	4	1	1
5	270	239	4	1	1
5	271	240	4	1	1
5	272	241	4	1	1
5	273	242	4	1	1
5	274	243	4	1	1
5	275	244	4	1	1
5	276	245	4	1	1
5	277	246	4	1	1
5	278	247	4	1	1
5	279	248	4	1	1
5	280	249	4	1	1
5	281	250	4	1	1
5	282	251	4	1	1
5	283	252	4	1	1
5	284	253	4	1	1
5	285	254	4	1	1
5	286	255	4	1	1
5	287	256	4	1	1

# Stair 3					
5	80	272	4	-1	2
5	82	271	4	-1	2
5	84	270	4	-1	2
5	86	269	4	-1	2
5	88	268	4	-1	2
5	90	267	4	-1	2
5	92	266	4	-1	2
5	94	265	4	-1	2
5	96	264	4	-1	2
5	98	263	4	-1	2
5	100	262	4	-1	2
5	102	261	4	-1	2
5	104	260	4	-1	2
5	106	259	4	-1	2
5	108	258	4	-1	2
5	110	257	4	-1	2
5	112	256	4	-1	2
5	114	255	4	-1	2
5	116	254	4	-1	2
5	118	253	4	-1	2
5	120	252	4	-1	2
5	122	251	4	-1	2
5	124	250	4	-1	2
5	126	249	4	-1	2
5	128	248	4	-1	2
5	130	247	4	-1	2
5	132	246	4	-1	2
5	134	245	4	-1	2
5	136	244	4	-1	2
5	138	243	4	-1	2
5	140	242	4	-1	2
5	142	241	4	-1	2
5	144	240	4	-1	2
5	146	239	4	-1	2
5	148	238	4	-1	2
5	150	237	4	-1	2
5	152	236	4	-1	2
5	154	235	4	-1	2
5	156	234	4	-1	2
5	158	233	4	-1	2
5	160	232	4	-1	2
5	162	231	4	-1	2
5	164	230	4	-1	2
5	166	229	4	-1	2
5	168	228	4	-1	2
5	170	227	4	-1	2
5	172	226	4	-1	2
5	174	225	4	-1	2

=============== STAIR G2 ===============					
5	32	80	4	-1	1
5	33	79	4	-1	1
5	34	78	4	-1	1
5	35	77	4	-1	1
5	36	76	4	-1	1
5	37	75	4	-1	1
5	38	74	4	-1	1
5	39	73	4	-1	1
5	40	72	4	-1	1
5	41	71	4	-1	1
5	42	70	4	-1	1
5	43	69	4	-1	1
5	44	68	4	-1	1
5	45	67	4	-1	1
5	46	66	4	-1	1
5	47	65	4	-1	1
5	48	64	4	-1	1
5	49	63	4	-1	1
5	50	62	4	-1	1
5	51	61	4	-1	1
5	52	60	4	-1	1
5	53	59	4	-1	1
5	54	58	4	-1	1
5	55	57	4	-1	1
5	56	56	4	-1	1
5	57	55	4	-1	1
5	58	54	4	-1	1
5	59	53	4	-1	1
5	60	52	4	-1	1
5	61	51	4	-1	1
5	62	50	4	-1	1
5	63	49	4	-1	1
5	64	48	4	-1	1
5	65	47	4	-1	1
5	66	46	4	-1	1
5	67	45	4	-1	1
5	68	44	4	-1	1
5	69	43	4	-1	1
5	70	42	4	-1	1
5	71	41	4	-1	1
5	72	40	4	-1	1
5	73	39	4	-1	1
5	74	38	4	-1	1
5	75	37	4	-1	1
5	76	36	4	-1	1
5	77	35	4	-1	1
5	78	34	4	-1	1
5	79	33	4	-1	1

5	192	33	4	1	1
5	193	34	4	1	1
5	194	35	4	1	1
5	195	36	4	1	1
5	196	37	4	1	1
5	197	38	4	1	1
5	198	39	4	1	1
5	199	40	4	1	1
5	200	41	4	1	1
5	201	42	4	1	1
5	202	43	4	1	1
5	203	44	4	1	1
5	204	45	4	1	1
5	205	46	4	1	1
5	206	47	4	1	1
5	207	48	4	1	1
5	208	49	4	1	1
5	209	50	4	1	1
5	210	51	4	1	1
5	211	52	4	1	1
5	212	53	4	1	1
5	213	54	4	1	1
5	214	55	4	1	1
5	215	56	4	1	1
5	216	57	4	1	1
5	217	58	4	1	1
5	218	59	4	1	1
5	219	60	4	1	1
5	220	61	4	1	1
5	221	62	4	1	1
5	222	63	4	1	1
5	223	64	4	1	1

5	256	65	4	1	1
5	257	66	4	1	1
5	258	67	4	1	1
5	259	68	4	1	1
5	260	69	4	1	1
5	261	70	4	1	1
5	262	71	4	1	1
5	263	72	4	1	1
5	264	73	4	1	1
5	265	74	4	1	1
5	266	75	4	1	1
5	267	76	4	1	1
5	268	77	4	1	1
5	269	78	4	1	1
5	270	79	4	1	1
5	271	80	4	1	1
5	272	81	4	1	1
5	273	82	4	1	1
5	274	83	4	1	1
5	275	84	4	1	1
5	276	85	4	1	1
5	277	86	4	1	1
5	278	87	4	1	1
5	279	88	4	1	1
5	280	89	4	1	1
5	281	90	4	1	1
5	282	91	4	1	1
5	283	92	4	1	1
5	284	93	4	1	1
5	285	94	4	1	1
5	286	95	4	1	1
5	287	96	4	1	1

5	320	96	4	-1	2
5	322	95	4	-1	2
5	324	94	4	-1	2
5	326	93	4	-1	2
5	328	92	4	-1	2
5	330	91	4	-1	2
5	332	90	4	-1	2
5	334	89	4	-1	2
5	336	88	4	-1	2
5	338	87	4	-1	2
5	340	86	4	-1	2
5	342	85	4	-1	2
5	344	84	4	-1	2
5	346	83	4	-1	2
5	348	82	4	-1	2
5	350	81	4	-1	2
5	352	80	4	-1	2
5	354	79	4	-1	2
5	356	78	4	-1	2
5	358	77	4	-1	2
5	360	76	4	-1	2
5	362	75	4	-1	2
5	364	74	4	-1	2
5	366	73	4	-1	2
5	368	72	4	-1	2
5	370	71	4	-1	2
5	372	70	4	-1	2
5	374	69	4	-1	2
5	376	68	4	-1	2
5	378	67	4	-1	2
5	380	66	4	-1	2
5	382	65	4	-1	2
5	384	64	4	-1	2
5	386	63	4	-1	2
5	388	62	4	-1	2
5	390	61	4	-1	2
5	392	60	4	-1	2
5	394	59	4	-1	2
5	396	58	4	-1	2
5	398	57	4	-1	2
5	400	56	4	-1	2
5	402	55	4	-1	2
5	404	54	4	-1	2
5	406	53	4	-1	2
5	408	52	4	-1	2
5	410	51	4	-1	2
5	412	50	4	-1	2
5	414	49	4	-1	2
5	416	48	4	-1	2
5	418	47	4	-1	2
5	420	46	4	-1	2
5	422	45	4	-1	2
5	424	44	4	-1	2
5	426	43	4	-1	2
5	428	42	4	-1	2
5	430	41	4	-1	2
5	432	40	4	-1	2
5	434	39	4	-1	2
5	436	38	4	-1	2
5	438	37	4	-1	2
5	440	36	4	-1	2
5	442	35	4	-1	2
5	444	34	4	-1	2
5	446	33	4	-1	2

5	529	34	4	1	1
5	530	35	4	1	1
5	531	36	4	1	1
5	532	37	4	1	1
5	533	38	4	1	1
5	534	39	4	1	1
5	535	40	4	1	1
5	536	41	4	1	1
5	537	42	4	1	1
5	538	43	4	1	1
5	539	44	4	1	1
5	540	45	4	1	1
5	541	46	4	1	1
5	542	47	4	1	1
5	543	48	4	1	1
5	544	49	4	1	1
5	545	50	4	1	1
5	546	51	4	1	1
5	547	52	4	1	1
5	548	53	4	1	1
5	549	54	4	1	1
5	550	55	4	1	1
5	551	56	4	1	1
5	552	57	4	1	1
5	553	58	4	1	1
5	554	59	4	1	1
5	555	60	4	1	1
5	556	61	4	1	1
5	557	62	4	1	1
5	558	63	4	1	1
5	559	64	4	1	1

5	576	64	4	-1	1
5	577	63	4	-1	1
5	578	62	4	-1	1
5	579	61	4	-1	1
5	580	60	4	-1	1
5	581	59	4	-1	1
5	582	58	4	-1	1
5	583	57	4	-1	1
5	584	56	4	-1	1
5	585	55	4	-1	1
5	586	54	4	-1	1
5	587	53	4	-1	1
5	588	52	4	-1	1
5	589	51	4	-1	1
5	590	50	4	-1	1
5	591	49	4	-1	1
5	592	48	4	-1	1
5	593	47	4	-1	1
5	594	46	4	-1	1
5	595	45	4	-1	1
5	596	44	4	-1	1
5	597	43	4	-1	1
5	598	42	4	-1	1
5	599	41	4	-1	1
5	600	40	4	-1	1
5	601	39	4	-1	1
5	602	38	4	-1	1
5	603	37	4	-1	1
5	604	36	4	-1	1
5	605	35	4	-1	1
5	606	34	4	-1	1

5	672	33	4	1	2
5	674	34	4	1	2
5	676	35	4	1	2
5	678	36	4	1	2
5	680	37	4	1	2
5	682	38	4	1	2
5	684	39	4	1	2
5	686	40	4	1	2
5	688	41	4	1	2
5	690	42	4	1	2
5	692	43	4	1	2
5	694	44	4	1	2
5	696	45	4	1	2
5	698	46	4	1	2
5	700	47	4	1	2
5	702	48	4	1	2
5	704	49	4	1	2
5	706	50	4	1	2
5	708	51	4	1	2
5	710	52	4	1	2
5	712	53	4	1	2
5	714	54	4	1	2
5	716	55	4	1	2
5	718	56	4	1	2
5	720	57	4	1	2
5	722	58	4	1	2
5	724	59	4	1	2
5	726	60	4	1	2
5	728	61	4	1	2
5	730	62	4	1	2
5	732	63	4	1	2
5	734	64	4	1	2

=============== STAIR G3 ===============					
5	1441	258	4	1	1
5	1442	259	4	1	1
5	1443	260	4	1	1
5	1444	261	4	1	1
5	1445	262	4	1	1
5	1446	263	4	1	1
5	1447	264	4	1	1
5	1448	265	4	1	1
5	1449	266	4	1	1
5	1450	267	4	1	1
5	1451	268	4	1	1
5	1452	269	4	1	1
5	1453	270	4	1	1
5	1454	271	4	1	1
5	1455	272	4	1	1
5	1456	273	4	1	1
5	1457	274	4	1	1
5	1458	275	4	1	1
5	1459	276	4	1	1
5	1460	277	4	1	1
5	1461	278	4	1	1
5	1462	279	4	1	1
5	1463	280	4	1	1
5	1464	281	4	1	1
5	1465	282	4	1	1
5	1466	283	4	1	1
5	1467	284	4	1	1
5	1468	285	4	1	1
5	1469	286	4	1	1
5	1470	287	4	1	1
5	1471	288	4	1	1
5	1472	289	4	1	1
5	1473	290	4	1	1
5	1474	291	4	1	1
5	1475	292	4	1	1
5	1476	293	4	1	1
5	1477	294	4	1	1
5	1478	295	4	1	1
5	1479	296	4	1	1
5	1480	297	4	1	1
5	1481	298	4	1	1
5	1482	299	4	1	1
5	1483	300	4	1	1
5	1484	301	4	1	1
5	1485	302	4	1	1
5	1486	303	4	1	1
5	1487	304	4	1	1

5	1361	498	4	1	1
5	1362	499	4	1	1
5	1363	500	4	1	1
5	1364	501	4	1	1
5	1365	502	4	1	1
5	1366	503	4	1	1
5	1367	504	4	1	1
5	1368	505	4	1	1
5	1369	506	4	1	1
5	1370	507	4	1	1
5	1371	508	4	1	1
5	1372	509	4	1	1
5	1373	510	4	1	1
5	1374	511	4	1	1
5	1375	512	4	1	1
5	1376	513	4	1	1
5	1377	514	4	1	1
5	1378	515	4	1	1
5	1379	516	4	1	1
5	1380	517	4	1	1
5	1381	518	4	1	1
5	1382	519	4	1	1
5	1383	520	4	1	1
5	1384	521	4	1	1
5	1385	522	4	1	1
5	1386	523	4	1	1
5	1387	524	4	1	1
5	1388	525	4	1	1
5	1389	526	4	1	1
5	1390	527	4	1	1
5	1391	528	4	1	1

5	1424	528	4	-1	1
5	1425	527	4	-1	1
5	1426	526	4	-1	1
5	1427	525	4	-1	1
5	1428	524	4	-1	1
5	1429	523	4	-1	1
5	1430	522	4	-1	1
5	1431	521	4	-1	1
5	1432	520	4	-1	1
5	1433	519	4	-1	1
5	1434	518	4	-1	1
5	1435	517	4	-1	1
5	1436	516	4	-1	1
5	1437	515	4	-1	1
5	1438	514	4	-1	1
5	1439	513	4	-1	1
5	1440	512	4	-1	1
5	1441	511	4	-1	1
5	1442	510	4	-1	1
5	1443	509	4	-1	1
5	1444	508	4	-1	1
5	1445	507	4	-1	1
5	1446	506	4	-1	1
5	1447	505	4	-1	1
5	1448	504	4	-1	1
5	1449	503	4	-1	1
5	1450	502	4	-1	1
5	1451	501	4	-1	1
5	1452	500	4	-1	1
5	1453	499	4	-1	1
5	1454	498	4	-1	1
5	1455	497	4	-1	1

# Hidden - change camera
11	112	320	4	1	64	0	496	0
11	48	112	4	1	48	0	768	0

# Hidden
11	783	96	4	1	32	0	768	0
11	785	96	4	1	32	784	1264	1

# Hidden
11	1279	96	4	1	32	784	1264	0
11	1281	96	4	1	32	1280	1520	1

# Pipes
12	480	384	4	16	32	1
12	32	240	4	16	96	1
#12	1488	48	4	18	16	0
12	1504	240	4	16	192	1
#12	1488	240	4	18	16	0
12	1296	416	4	16	64	1
#12	1310	416	4	18	16	0
12	1504	576	4	16	64	1

# Bomb
21	1296	352	3
21	1312	528	3

# MiniBomb
22	304	352	8
22	352	352	8
22	320	160	8
22	352	160	8
22	384	160	8
22	416	160	8
22	497	160	8
22	528	160	8

# Cannon
23	48	337	9	2
23	656	113	9	3

# Worm
25	224	145	12	276	220
25	1344	289	12	1380	1340

# Narrow
26	1330	128	11
# FireBall-Item
34	16	96	4
# Medicine
32	1488	432	4	2

# Portal
50	480	384	4	496	381	11	0	1008
50	1504	575	4	1520	574	13	256	1008	
